timestamp,variable_id,variable_name,raw,value,unit
2025-12-31T09:03:26,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:04:27,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:05:27,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:06:27,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:07:27,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:08:27,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:08:53,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:09:53,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:10:53,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:11:54,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:12:54,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:13:55,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:14:55,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:15:56,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:16:56,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:17:57,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:18:57,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:19:58,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:20:58,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
2025-12-31T09:21:58,d7df8726-6e6c-4106-a8c3-99b295993bdf,Pulpa 2 - T2,64536,64536.0,°C
