timestamp,variable_id,variable_name,raw,value,unit
2025-12-31T09:03:26,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:04:26,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:05:27,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:06:27,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:07:27,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65534,65534.0,°C
2025-12-31T09:08:27,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:08:53,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:09:53,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:10:54,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:11:54,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:12:54,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:13:55,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:14:55,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,2,2.0,°C
2025-12-31T09:15:56,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,1,1.0,°C
2025-12-31T09:16:56,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:17:57,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:18:57,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:19:58,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:20:58,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:21:58,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:22:58,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:23:59,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:24:59,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:26:00,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65534,65534.0,°C
2025-12-31T09:27:00,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,65535,65535.0,°C
2025-12-31T09:28:00,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:29:01,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
2025-12-31T09:30:01,1d2b8e97-9781-4862-8536-8493c4406ca4,Pulpa 5 - T7,0,0.0,°C
